property_id,largest_property_use_type_1,year_built,number_of_buildings,occupancy,national_median_energy_star,national_median_site_eui,national_median_source_eui,net_emissions_metric_tons,national_median_total_ghg,egrid_output_emissions_rate,multifamily_housing_gross,multifamily_housing_total,multifamily_housing_percent,multifamily_housing_percent_1,property_gfa_self_reported,property_gfa_calculated,number_of_active_energy_meters,number_of_active_it_meters,latitude,longitude,community_board,council_district,census_tract
21291428.0,81710.0,1954.0,1.0,100.0,50.0,82.8,109.8,543.4,459.9,73.8,81710.0,63.0,100.0,100.0,81710.0,89710.0,9.0,0.0,40.855525,-73.86053,211.0,13.0,248.0
21291430.0,57500.0,1953.0,1.0,100.0,50.0,89.6,111.2,343.6,380.8,73.8,57500.0,50.0,100.0,100.0,57500.0,65500.0,7.0,0.0,40.856993,-73.855347,211.0,13.0,288.0
15565960.0,28875.0,1910.0,1.0,95.0,50.0,50.9,142.5,71.2,108.5,73.8,28875.0,54.0,0.0,0.0,28875.0,28875.0,2.0,0.0,40.780992,-73.976201,107.0,6.0,161.0
2664467.0,212277.0,1947.0,1.0,100.0,50.0,88.7,120.0,1019.6,1067.2,73.8,212277.0,204.0,0.0,100.0,212277.0,220803.0,5.0,0.0,40.755061,-73.832251,407.0,20.0,849.0
4036816.0,76500.0,1939.0,1.0,100.0,50.0,83.5,106.9,287.5,356.5,73.8,76500.0,54.0,90.0,90.0,76500.0,76500.0,10.0,0.0,40.887497,-73.905982,208.0,11.0,295.0
4389661.0,65000.0,1959.0,1.0,100.0,50.0,93.1,130.3,391.8,346.4,73.8,65000.0,90.0,90.0,90.0,65000.0,65000.0,8.0,0.0,40.757083,-73.966013,106.0,4.0,98.0
4398366.0,178780.0,1923.0,1.0,100.0,50.0,78.4,111.2,790.9,824.5,73.8,178780.0,144.0,90.0,90.0,182980.0,182980.0,14.0,0.0,40.733148,-73.99571,102.0,3.0,63.0
4398367.0,56899.0,1985.0,1.0,100.0,50.0,77.2,111.3,269.5,253.7,73.8,56899.0,54.0,90.0,90.0,56899.0,56899.0,8.0,0.0,40.761382,-73.960332,108.0,5.0,10602.0
4413400.0,54976.0,1924.0,1.0,100.0,50.0,88.6,120.5,213.0,276.5,73.8,54976.0,39.0,100.0,100.0,54976.0,54976.0,12.0,0.0,40.776365,-73.978409,107.0,6.0,157.0
6629259.0,41034.0,1922.0,1.0,100.0,50.0,85.5,117.7,215.5,257.5,73.8,41034.0,28.0,100.0,100.0,41034.0,41034.0,12.0,0.0,40.776318,-73.980265,107.0,6.0,153.0
6814882.0,32200.0,1987.0,1.0,100.0,50.0,75.8,131.4,222.1,197.5,73.8,32200.0,43.0,90.0,90.0,42591.0,42591.0,7.0,0.0,40.740391,-74.004056,102.0,3.0,77.0
8856497.0,494726.0,1974.0,4.0,100.0,50.0,64.4,135.4,2516.5,2309.9,73.8,494726.0,494.0,100.0,100.0,547382.0,612382.0,7.0,0.0,40.81779,-73.924286,201.0,17.0,65.0
10790828.0,443000.0,1936.0,1.0,100.0,50.0,80.4,109.8,2862.2,2122.9,73.8,443000.0,476.0,100.0,100.0,464577.0,464577.0,24.0,0.0,40.708879,-73.943443,301.0,34.0,493.0
10790829.0,428345.0,1936.0,1.0,100.0,50.0,80.8,113.0,2248.0,2037.3,73.8,428345.0,490.0,100.0,100.0,440500.0,440500.0,10.0,0.0,40.70896,-73.941752,301.0,34.0,493.0
10790830.0,152440.0,1936.0,1.0,100.0,50.0,86.0,117.5,1050.8,794.4,73.8,152440.0,183.0,100.0,100.0,162500.0,162500.0,5.0,0.0,40.710259,-73.943695,301.0,34.0,505.0
10790926.0,419700.0,1936.0,1.0,100.0,50.0,82.7,111.9,3235.4,1982.3,73.8,419700.0,481.0,100.0,100.0,422900.0,422900.0,13.0,0.0,40.708573,-73.946758,301.0,34.0,505.0
11911022.0,51620.0,1973.0,1.0,100.0,50.0,72.6,118.0,278.1,224.6,73.8,51620.0,46.0,100.0,100.0,51620.0,51620.0,5.0,0.0,40.811565,-73.91654,201.0,8.0,43.0
11911145.0,52440.0,1970.0,1.0,100.0,50.0,59.6,118.1,0.0,185.2,73.8,52440.0,52.0,100.0,100.0,52440.0,52440.0,11.0,0.0,40.812813,-73.915654,201.0,8.0,43.0
15527793.0,600775.0,1961.0,10.0,100.0,50.0,93.6,137.7,3023.1,3221.5,73.8,600775.0,582.0,100.0,100.0,600775.0,600775.0,44.0,0.0,40.595255,-73.782137,414.0,31.0,97203.0
15619141.0,839931.0,1961.0,14.0,100.0,50.0,88.9,137.6,4030.5,4330.3,73.8,839931.0,813.0,100.0,100.0,839931.0,839931.0,54.0,0.0,40.594934,-73.786773,414.0,31.0,97203.0
15934942.0,5133.0,1970.0,1.0,100.0,50.0,94.7,118.1,44.3,27.0,73.8,5133.0,4.0,100.0,100.0,5133.0,5133.0,3.0,0.0,40.810874,-73.916773,201.0,8.0,41.0
15934943.0,51194.0,1969.0,1.0,100.0,50.0,59.6,118.1,0.0,180.8,73.8,51194.0,51.0,100.0,100.0,51194.0,51194.0,5.0,0.0,40.806523,-73.912776,201.0,8.0,2702.0
15934944.0,57442.0,1974.0,1.0,100.0,50.0,90.4,141.2,232.2,307.2,73.8,57442.0,57.0,100.0,100.0,57442.0,57442.0,9.0,0.0,40.813934,-73.916693,201.0,8.0,43.0
15934945.0,41506.0,1974.0,1.0,100.0,50.0,82.6,115.6,253.8,196.2,73.8,41506.0,40.0,100.0,100.0,41506.0,41506.0,5.0,0.0,40.813429,-73.917452,201.0,8.0,43.0
15934947.0,46969.0,1973.0,1.0,100.0,50.0,88.7,138.9,200.1,246.7,73.8,46969.0,49.0,100.0,100.0,46969.0,46969.0,8.0,0.0,40.814684,-73.918563,201.0,8.0,43.0
15934948.0,52599.0,1970.0,1.0,100.0,50.0,67.6,116.8,259.3,217.3,73.8,52599.0,53.0,100.0,100.0,52599.0,52599.0,5.0,0.0,40.812854,-73.915726,201.0,8.0,43.0
15934949.0,50429.0,1972.0,1.0,100.0,50.0,82.1,119.2,295.8,239.7,73.8,50429.0,41.0,100.0,100.0,50429.0,50429.0,7.0,0.0,40.811179,-73.917773,201.0,8.0,41.0
15934950.0,49278.0,1973.0,1.0,100.0,50.0,60.8,114.7,276.9,188.7,73.8,49278.0,35.0,100.0,100.0,49278.0,49278.0,7.0,0.0,40.812684,-73.915213,201.0,8.0,43.0
15934951.0,154159.0,1970.0,1.0,100.0,50.0,100.0,139.0,1258.0,880.8,73.8,154159.0,152.0,100.0,100.0,154159.0,154159.0,3.0,0.0,40.811543,-73.916891,201.0,8.0,41.0
15971406.0,46900.0,1973.0,1.0,100.0,50.0,103.0,118.5,236.1,262.4,73.8,46900.0,25.0,100.0,100.0,46900.0,46900.0,4.0,0.0,40.81296,-73.913761,201.0,8.0,43.0
16089230.0,12849.0,1969.0,1.0,100.0,50.0,59.6,118.1,0.0,45.4,73.8,12849.0,11.0,100.0,100.0,12849.0,12849.0,4.0,0.0,40.805922,-73.913246,201.0,8.0,2702.0
16089231.0,12725.0,1969.0,1.0,100.0,50.0,59.6,118.1,0.0,44.9,73.8,12725.0,11.0,100.0,100.0,12725.0,12725.0,4.0,0.0,40.805864,-73.913105,201.0,8.0,2702.0
16089574.0,17483.0,1970.0,1.0,100.0,50.0,112.5,118.1,140.6,104.4,73.8,17483.0,14.0,100.0,100.0,17483.0,17483.0,3.0,0.0,40.812783,-73.915517,201.0,8.0,43.0
16089575.0,17483.0,1970.0,1.0,100.0,50.0,112.5,118.1,140.4,104.4,73.8,17483.0,14.0,100.0,100.0,17483.0,17483.0,3.0,0.0,40.812805,-73.915574,201.0,8.0,43.0
16089937.0,9179.0,1970.0,1.0,100.0,50.0,92.2,118.1,68.4,47.3,73.8,9179.0,8.0,100.0,100.0,9179.0,9179.0,3.0,0.0,40.810857,-73.916715,201.0,8.0,41.0
16089938.0,6962.0,1970.0,1.0,100.0,50.0,92.2,118.1,45.6,35.9,73.8,6962.0,6.0,100.0,100.0,6962.0,6962.0,3.0,0.0,40.810813,-73.91657,201.0,8.0,41.0
16089939.0,6962.0,1970.0,1.0,100.0,50.0,92.2,118.1,45.6,35.9,73.8,6962.0,6.0,100.0,100.0,6962.0,6962.0,3.0,0.0,40.810785,-73.916484,201.0,8.0,41.0
16089940.0,6901.0,1970.0,1.0,100.0,50.0,92.2,118.1,45.6,35.5,73.8,6901.0,6.0,100.0,100.0,6901.0,6901.0,3.0,0.0,40.810769,-73.916426,201.0,8.0,41.0
16089941.0,3806.0,1970.0,1.0,100.0,50.0,87.8,118.1,24.1,18.9,73.8,3806.0,3.0,100.0,100.0,3806.0,3806.0,3.0,0.0,40.810725,-73.916281,201.0,8.0,41.0
16089942.0,7308.0,1970.0,1.0,100.0,50.0,82.8,118.1,52.0,34.8,73.8,7308.0,6.0,100.0,100.0,7308.0,7308.0,3.0,0.0,40.811048,-73.915035,201.0,8.0,41.0
16089943.0,7458.0,1970.0,1.0,100.0,50.0,81.7,118.1,53.0,35.2,73.8,7458.0,6.0,100.0,100.0,7458.0,7458.0,3.0,0.0,40.81118,-73.915432,201.0,8.0,41.0
16089944.0,10648.0,1970.0,1.0,100.0,50.0,88.0,118.1,96.4,53.0,73.8,10648.0,8.0,100.0,100.0,10648.0,10648.0,3.0,0.0,40.811287,-73.915753,201.0,8.0,41.0
16089945.0,10544.0,1970.0,1.0,100.0,50.0,83.2,118.1,77.5,50.4,73.8,10544.0,8.0,100.0,100.0,10544.0,10544.0,3.0,0.0,40.811362,-73.915981,201.0,8.0,41.0
16089946.0,10648.0,1970.0,1.0,100.0,50.0,88.0,118.1,96.4,53.0,73.8,10648.0,8.0,100.0,100.0,10648.0,10648.0,3.0,0.0,40.811425,-73.916165,201.0,8.0,41.0
16090043.0,303118.0,1970.0,13.0,100.0,50.0,102.5,138.6,2425.0,1761.7,73.8,303118.0,309.0,100.0,100.0,303118.0,303118.0,5.0,0.0,40.811543,-73.916891,201.0,8.0,41.0
16090103.0,270958.0,1970.0,7.0,100.0,50.0,77.2,116.9,1298.4,1226.1,73.8,270958.0,227.0,100.0,100.0,270958.0,270958.0,13.0,0.0,40.812805,-73.915574,201.0,8.0,43.0
16090119.0,7625.0,1973.0,1.0,100.0,50.0,137.7,242.3,112.3,64.6,73.8,7625.0,24.0,100.0,100.0,7625.0,7625.0,2.0,0.0,40.812488,-73.914357,201.0,8.0,43.0
16090137.0,76768.0,1969.0,3.0,100.0,50.0,86.0,137.3,377.5,393.4,73.8,76768.0,73.0,100.0,100.0,76768.0,76768.0,4.0,0.0,40.806523,-73.912776,201.0,8.0,2702.0
6199996.0,37174.0,2014.0,1.0,95.0,50.0,47.7,118.0,148.9,163.2,73.8,37174.0,32.0,0.0,0.0,48919.0,48919.0,4.0,0.0,40.725678,-73.983797,103.0,2.0,32.0
20970517.0,129350.0,1931.0,2.0,100.0,50.0,57.2,106.5,157.9,463.8,73.8,129350.0,155.22,100.0,100.0,129350.0,129350.0,8.0,0.0,40.70623,-73.928207,301.0,34.0,453.0
3114778.0,70436.0,1924.0,1.0,100.0,50.0,84.2,118.6,343.1,340.2,73.8,70436.0,72.0,90.0,90.0,70436.0,70436.0,6.0,0.0,40.654246,-73.961762,309.0,40.0,79802.0
3114779.0,56610.0,1928.0,1.0,100.0,50.0,83.6,120.8,283.9,273.4,73.8,56610.0,61.0,90.0,90.0,56610.0,56610.0,8.0,0.0,40.64535,-73.970318,314.0,40.0,1522.0
3114780.0,149736.0,1939.0,1.0,100.0,50.0,80.2,108.8,541.1,681.5,73.8,149736.0,111.0,90.0,90.0,149736.0,149736.0,6.0,0.0,40.662693,-73.934471,309.0,41.0,880.0
3114782.0,108711.0,1949.0,1.0,100.0,50.0,97.2,124.2,542.9,589.7,73.8,108711.0,128.0,90.0,90.0,108711.0,108711.0,5.0,0.0,40.695525,-73.996924,302.0,33.0,301.0
3114783.0,87376.0,1930.0,1.0,100.0,50.0,84.4,115.1,336.6,419.1,73.8,87376.0,78.0,90.0,90.0,87376.0,87376.0,6.0,0.0,40.633614,-73.972269,314.0,44.0,484.0
3114784.0,86580.0,1930.0,1.0,100.0,50.0,84.1,109.4,312.4,408.4,73.8,86580.0,72.0,90.0,90.0,86580.0,86580.0,6.0,0.0,40.629483,-73.963138,314.0,45.0,530.0
3114785.0,81030.0,1931.0,1.0,100.0,50.0,82.1,121.7,440.6,387.2,73.8,81030.0,83.0,90.0,90.0,81030.0,81030.0,7.0,0.0,40.622683,-74.01902,310.0,43.0,140.0
3114787.0,71908.0,1962.0,1.0,100.0,50.0,89.9,116.0,458.1,361.7,73.8,71908.0,70.0,90.0,90.0,71908.0,71908.0,5.0,0.0,40.626702,-73.962617,314.0,44.0,530.0
3114804.0,144970.0,1931.0,1.0,100.0,50.0,80.8,110.7,491.9,666.4,73.8,144970.0,106.0,90.0,90.0,144970.0,144970.0,5.0,0.0,40.647038,-73.962418,314.0,40.0,512.0
3114805.0,58621.0,1921.0,1.0,100.0,50.0,87.0,110.8,241.3,284.4,73.8,58621.0,54.0,90.0,90.0,58621.0,58621.0,4.0,0.0,40.606826,-73.952803,315.0,48.0,550.0
3114817.0,69049.0,1931.0,1.0,100.0,50.0,84.4,110.2,287.4,327.0,73.8,69049.0,48.0,90.0,90.0,69049.0,69049.0,4.0,0.0,40.647949,-73.961841,314.0,40.0,512.0
3538740.0,57850.0,1927.0,1.0,100.0,50.0,97.8,130.6,266.2,319.6,73.8,57850.0,72.0,90.0,90.0,57850.0,57850.0,4.0,0.0,40.671992,-73.963669,308.0,35.0,215.0
3538742.0,91000.0,1905.0,1.0,100.0,50.0,78.3,105.5,293.3,403.7,73.8,91000.0,66.0,90.0,90.0,91000.0,91000.0,5.0,0.0,40.676242,-73.94713,308.0,36.0,315.0
3538765.0,116310.0,1942.0,1.0,100.0,50.0,80.4,103.4,420.6,522.8,73.8,116310.0,78.0,90.0,90.0,116310.0,116310.0,5.0,0.0,40.67325,-73.946837,308.0,36.0,341.0
3538768.0,56788.0,1905.0,1.0,100.0,50.0,96.8,126.3,238.9,308.4,73.8,56788.0,65.0,90.0,90.0,56788.0,56788.0,6.0,0.0,40.690577,-73.96631,302.0,35.0,195.0
3538784.0,91540.0,1900.0,1.0,100.0,50.0,80.1,109.0,399.2,416.5,73.8,91540.0,71.0,90.0,90.0,91540.0,91540.0,5.0,0.0,40.676455,-73.944304,308.0,36.0,313.0
3538786.0,71500.0,1926.0,1.0,100.0,50.0,86.1,112.2,320.4,345.5,73.8,71500.0,60.0,90.0,90.0,71500.0,71500.0,5.0,0.0,40.670048,-73.954092,309.0,35.0,323.0
6587678.0,48500.0,1923.0,1.0,100.0,50.0,74.3,108.2,239.2,208.8,73.8,48500.0,56.0,90.0,90.0,48500.0,48500.0,6.0,0.0,40.667366,-73.953965,309.0,35.0,323.0
6587684.0,49000.0,1928.0,1.0,95.0,50.0,84.6,111.4,218.2,233.3,73.8,49000.0,53.0,90.0,90.0,49000.0,49000.0,6.0,0.0,40.57897,-73.955203,313.0,48.0,61004.0
6587708.0,44000.0,1930.0,1.0,95.0,50.0,93.2,130.8,168.9,234.9,73.8,44000.0,64.0,90.0,90.0,44000.0,44000.0,5.0,0.0,40.682431,-73.966674,302.0,35.0,199.0
6587774.0,38000.0,1923.0,1.0,95.0,50.0,74.3,96.8,133.3,158.3,73.8,38000.0,30.0,90.0,90.0,38000.0,38000.0,4.0,0.0,40.671016,-73.959658,309.0,35.0,213.0
6587826.0,28620.0,1922.0,1.0,95.0,50.0,80.3,108.6,122.1,130.3,73.8,28620.0,32.0,90.0,90.0,28620.0,28620.0,4.0,0.0,40.673615,-73.966765,308.0,35.0,215.0
6587830.0,28088.0,1921.0,1.0,95.0,50.0,84.1,109.0,128.0,132.3,73.8,28088.0,32.0,90.0,90.0,28088.0,28088.0,4.0,0.0,40.673751,-73.963762,308.0,35.0,215.0
6587832.0,47418.0,1924.0,1.0,95.0,50.0,81.5,121.6,234.6,225.4,73.8,47418.0,59.0,90.0,90.0,47418.0,47418.0,4.0,0.0,40.651954,-73.963201,314.0,40.0,50804.0
6587836.0,28620.0,1920.0,1.0,95.0,50.0,86.3,116.2,123.3,139.8,73.8,28620.0,32.0,90.0,90.0,28620.0,28620.0,4.0,0.0,40.67429,-73.966296,308.0,35.0,215.0
6587846.0,45648.0,1931.0,1.0,95.0,50.0,89.7,113.7,256.4,228.0,73.8,45648.0,53.0,90.0,90.0,45648.0,45648.0,5.0,0.0,40.744382,-73.884174,404.0,25.0,26902.0
6700706.0,35592.0,1914.0,1.0,100.0,50.0,76.1,110.4,94.9,156.6,73.8,35592.0,40.0,90.0,90.0,35592.0,35592.0,6.0,0.0,40.674147,-73.965622,308.0,35.0,215.0
7468707.0,47304.0,1930.0,1.0,100.0,50.0,85.4,124.3,173.0,233.9,73.8,47304.0,63.0,100.0,100.0,47304.0,47304.0,5.0,0.0,40.684731,-73.967149,302.0,35.0,199.0
7468717.0,43572.0,1929.0,1.0,100.0,50.0,89.8,117.5,253.9,219.8,73.8,43572.0,53.0,100.0,100.0,43572.0,43572.0,7.0,0.0,40.679753,-73.89198,305.0,37.0,1146.0
10864751.0,42900.0,1949.0,1.0,100.0,50.0,104.6,132.0,235.2,249.6,73.8,42900.0,60.0,100.0,100.0,42900.0,42900.0,5.0,0.0,40.728588,-73.95455,301.0,33.0,561.0
8151618.0,240730.0,2016.0,1.0,100.0,50.0,64.8,113.5,603.7,975.9,73.8,240730.0,185.0,100.0,100.0,245164.0,259922.0,17.0,0.0,40.838446,-73.881325,206.0,17.0,359.0
9602515.0,266460.0,2017.0,1.0,100.0,50.0,62.9,119.2,704.5,1138.1,73.8,266460.0,232.0,100.0,100.0,286659.0,321426.0,28.0,0.0,40.757855,-73.830252,407.0,20.0,871.0
9988637.0,161524.0,2018.0,1.0,100.0,50.0,70.1,118.1,416.9,686.6,73.8,161524.0,153.0,100.0,100.0,161524.0,161524.0,15.0,0.0,40.818285,-73.929528,201.0,8.0,63.0
10419351.0,142939.0,2018.0,1.0,100.0,50.0,47.8,127.5,360.7,493.6,73.8,142939.0,157.0,100.0,100.0,142939.0,142939.0,19.0,0.0,40.818796,-73.930343,201.0,8.0,63.0
10514778.0,176233.0,2015.0,1.0,100.0,50.0,62.6,113.8,532.8,704.3,73.8,176233.0,128.0,100.0,100.0,180899.0,185044.0,15.0,0.0,40.832837,-73.885201,203.0,17.0,157.0
10515077.0,174046.0,1900.0,1.0,100.0,50.0,75.0,123.5,480.0,785.0,73.8,174046.0,164.0,100.0,100.0,174046.0,174046.0,12.0,0.0,40.833004,-73.8851,203.0,17.0,157.0
10515150.0,25530.0,2014.0,1.0,100.0,50.0,78.6,166.2,128.9,131.8,73.8,25530.0,55.0,100.0,100.0,25530.0,25530.0,14.0,0.0,40.739566,-73.977039,106.0,2.0,66.0
10515151.0,25695.0,1931.0,1.0,100.0,50.0,94.8,135.1,142.9,140.1,73.8,25695.0,38.0,100.0,100.0,25695.0,25695.0,9.0,0.0,40.833772,-73.886714,203.0,17.0,157.0
10515152.0,44750.0,1925.0,1.0,100.0,50.0,91.9,136.6,254.8,239.6,73.8,44750.0,62.0,100.0,100.0,44750.0,44750.0,11.0,0.0,40.833709,-73.886776,203.0,17.0,157.0
17387049.0,346798.0,2020.0,1.0,100.0,50.0,104.3,125.3,540.7,2007.5,73.8,346798.0,366.0,100.0,100.0,350650.0,350650.0,11.0,0.0,40.833139,-73.88502,203.0,17.0,157.0
5085800.0,70460.0,1988.0,1.0,100.0,50.0,62.9,131.3,132.7,289.7,73.8,70460.0,99.0,0.0,100.0,70460.0,70460.0,10.0,0.0,40.812801,-73.906944,201.0,8.0,79.0
5980348.0,58710.0,2002.0,1.0,100.0,50.0,86.5,124.3,293.8,292.9,73.8,58710.0,74.0,100.0,100.0,58710.0,58710.0,11.0,0.0,40.814544,-73.907628,201.0,8.0,73.0
5980350.0,27691.0,1911.0,1.0,100.0,50.0,80.5,118.1,99.2,129.4,73.8,27691.0,16.0,100.0,100.0,27691.0,27691.0,11.0,0.0,40.841261,-73.885534,206.0,17.0,359.0
6272406.0,111168.0,1976.0,1.0,100.0,50.0,70.3,111.6,1029.2,574.2,73.8,111168.0,84.0,100.0,100.0,111168.0,111168.0,8.0,0.0,40.811917,-73.914333,201.0,8.0,43.0
6272407.0,194388.0,1972.0,1.0,100.0,50.0,82.8,132.6,1135.7,1176.4,73.8,194388.0,188.0,100.0,100.0,194388.0,194388.0,10.0,0.0,40.812171,-73.916081,201.0,8.0,43.0
6272408.0,209819.0,1970.0,2.0,100.0,50.0,104.6,125.9,1746.8,1611.3,73.8,209819.0,173.0,100.0,100.0,209819.0,209819.0,5.0,0.0,40.810058,-73.91669,201.0,8.0,41.0
6280654.0,36783.0,1924.0,1.0,100.0,50.0,82.7,118.4,270.0,221.2,73.8,36783.0,32.0,80.0,100.0,36783.0,36783.0,9.0,0.0,40.844395,-73.905801,204.0,15.0,22902.0
6287892.0,95223.0,1993.0,1.0,100.0,50.0,88.5,132.2,560.1,491.6,73.8,95223.0,69.0,100.0,100.0,95223.0,95223.0,10.0,0.0,40.821703,-73.900768,202.0,17.0,12901.0
6311920.0,36294.0,2002.0,1.0,100.0,50.0,57.8,114.1,166.7,134.3,73.8,36294.0,29.0,100.0,100.0,36294.0,36294.0,10.0,0.0,40.846032,-73.903843,205.0,15.0,231.0
6415465.0,39000.0,1920.0,1.0,100.0,50.0,98.4,131.5,233.5,216.8,73.8,39000.0,46.0,100.0,100.0,39000.0,39000.0,7.0,0.0,40.835178,-73.92908,204.0,8.0,193.0
6415528.0,26310.0,1976.0,1.0,100.0,50.0,102.5,147.5,111.8,155.6,73.8,26310.0,40.0,100.0,100.0,26310.0,26310.0,7.0,0.0,40.830615,-73.907262,203.0,16.0,145.0
6415535.0,34024.0,2012.0,1.0,100.0,50.0,102.0,164.4,192.9,207.3,73.8,34024.0,64.0,100.0,100.0,34024.0,34024.0,9.0,0.0,40.873592,-73.88106,207.0,11.0,419.0
20462392.0,46640.0,1900.0,1.0,100.0,50.0,79.7,117.3,206.5,216.1,73.8,46640.0,38.0,100.0,100.0,46640.0,46640.0,9.0,0.0,40.786452,-73.945479,111.0,8.0,164.0
20653906.0,53681.0,2008.0,1.0,100.0,50.0,80.2,122.4,271.2,252.8,73.8,53681.0,42.0,100.0,100.0,53681.0,53681.0,8.0,0.0,40.800999,-73.946204,111.0,9.0,184.0
20806352.0,305556.0,1972.0,2.0,100.0,50.0,82.6,125.6,2036.5,1849.4,73.8,305556.0,272.0,100.0,100.0,305556.0,305556.0,9.0,0.0,40.812171,-73.916081,201.0,8.0,43.0
21311393.0,101730.0,2018.0,1.0,100.0,50.0,102.6,160.3,581.5,617.7,73.8,101730.0,179.0,100.0,100.0,101730.0,101730.0,5.0,0.0,40.798418,-73.933099,111.0,8.0,192.0
2701692.0,108139.0,1921.0,1.0,100.0,50.0,86.2,118.1,528.9,703.4,73.8,108139.0,60.0,80.0,80.0,109439.0,109439.0,4.0,0.0,40.757957,-73.96211,106.0,5.0,10601.0
2702539.0,168727.0,1941.0,1.0,100.0,50.0,61.1,104.0,718.6,627.4,73.8,168727.0,84.0,100.0,100.0,168727.0,168727.0,5.0,0.0,40.703043,-73.990688,302.0,33.0,21.0
2706418.0,115008.0,1956.0,1.0,100.0,50.0,80.0,109.6,617.2,677.6,73.8,115008.0,84.0,70.0,90.0,115008.0,121375.0,5.0,0.0,40.775115,-73.949297,108.0,5.0,136.0
2708232.0,162791.0,1910.0,1.0,100.0,50.0,75.5,125.5,501.8,741.9,73.8,162791.0,56.0,70.0,70.0,162791.0,162791.0,3.0,0.0,40.7705,-73.948009,108.0,5.0,136.0
2708380.0,46827.0,1967.0,1.0,100.0,50.0,59.0,115.0,165.1,192.6,73.8,46827.0,24.0,80.0,80.0,46827.0,46827.0,6.0,0.0,40.781235,-73.960616,108.0,4.0,15001.0
2744667.0,89814.0,1927.0,1.0,100.0,50.0,84.1,118.6,385.8,433.3,73.8,89814.0,60.0,90.0,100.0,89814.0,89814.0,6.0,0.0,40.768391,-73.957368,108.0,5.0,126.0
2747252.0,134473.0,1907.0,1.0,100.0,50.0,85.1,121.6,439.5,659.0,73.8,134473.0,35.0,90.0,90.0,134473.0,134473.0,8.0,0.0,40.778219,-73.974509,107.0,6.0,161.0
2780056.0,321464.0,1939.0,2.0,100.0,50.0,108.4,109.5,1411.5,2623.8,73.8,321464.0,234.0,90.0,90.0,321464.0,321464.0,2.0,0.0,40.857943,-73.934962,112.0,10.0,281.0
2785649.0,113399.0,1932.0,1.0,100.0,50.0,100.5,153.8,561.4,670.2,73.8,113399.0,180.0,90.0,90.0,113399.0,133399.0,8.0,0.0,40.739223,-73.981997,106.0,2.0,66.0
2789837.0,102157.0,1903.0,1.0,100.0,50.0,75.3,114.7,572.7,617.0,73.8,102157.0,80.0,80.0,80.0,110107.0,110107.0,6.0,0.0,40.776219,-73.980023,107.0,6.0,153.0
2790729.0,162001.0,1915.0,1.0,100.0,50.0,75.7,114.1,584.8,717.4,73.8,162001.0,45.0,90.0,90.0,162001.0,162001.0,8.0,0.0,40.774121,-73.961635,108.0,4.0,130.0
2790807.0,69540.0,1937.0,1.0,100.0,50.0,66.9,96.6,307.2,347.5,73.8,69540.0,38.0,90.0,90.0,69540.0,69540.0,5.0,0.0,40.771002,-73.967666,108.0,4.0,122.0
2790862.0,66878.0,1937.0,1.0,100.0,50.0,68.8,97.7,381.8,344.0,73.8,66878.0,33.0,90.0,90.0,66878.0,66878.0,6.0,0.0,40.770365,-73.96806,108.0,4.0,122.0
2797344.0,175545.0,1950.0,1.0,100.0,50.0,77.2,107.9,1096.8,1029.2,73.8,175545.0,91.0,90.0,90.0,180607.0,180607.0,5.0,0.0,40.77323,-73.966456,108.0,4.0,130.0
2798597.0,71048.0,1910.0,1.0,100.0,50.0,80.0,118.1,238.4,345.3,73.8,71048.0,35.0,90.0,90.0,74198.0,74198.0,6.0,0.0,40.7806,-73.958176,108.0,4.0,15002.0
2801067.0,90462.0,1948.0,1.0,100.0,50.0,65.7,118.1,237.4,427.6,73.8,90462.0,55.0,80.0,90.0,94512.0,94512.0,7.0,0.0,40.774066,-73.962805,108.0,4.0,130.0
2802695.0,174900.0,1923.0,1.0,100.0,50.0,65.9,95.0,715.0,665.2,73.8,174900.0,79.0,100.0,100.0,174900.0,174900.0,9.0,0.0,40.787889,-73.955329,111.0,4.0,16002.0
2802799.0,43637.0,1928.0,1.0,100.0,50.0,82.8,117.3,204.1,207.6,73.8,43637.0,35.0,100.0,100.0,43637.0,43637.0,8.0,0.0,40.774686,-73.96231,108.0,4.0,142.0
2802810.0,83312.0,1925.0,1.0,100.0,50.0,79.8,118.2,397.8,417.2,73.8,83312.0,50.0,90.0,90.0,89812.0,89812.0,5.0,0.0,40.79505,-73.95055,111.0,9.0,17401.0
2802830.0,121195.0,1962.0,1.0,100.0,50.0,75.6,118.1,590.8,631.3,73.8,121195.0,46.0,80.0,80.0,122995.0,122995.0,4.0,0.0,40.770884,-73.967385,108.0,4.0,122.0
2805620.0,221339.0,1930.0,1.0,100.0,50.0,77.4,118.1,976.4,1027.6,73.8,221339.0,36.0,90.0,90.0,226014.0,226014.0,7.0,0.0,40.775322,-73.960169,108.0,4.0,140.0
2805626.0,71336.0,1913.0,1.0,100.0,50.0,74.0,118.8,224.5,315.1,73.8,71336.0,30.0,80.0,80.0,71336.0,71336.0,6.0,0.0,40.772894,-73.961997,108.0,4.0,128.0
2805629.0,228673.0,1960.0,1.0,100.0,50.0,71.3,122.2,916.8,1116.7,73.8,228673.0,129.0,90.0,90.0,228673.0,239147.0,6.0,0.0,40.758343,-73.959944,106.0,5.0,10601.0
